threshold,idx,text,kind,base_id,gold,pred,llm_pred,hit,sim,correct,llm_correct,false_hit_cause,source_gold,latency_ms,embed_ms,prompt_tokens,output_tokens,raw
0.8,170,嘿,para2,51,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,103.74,91.76,0,0,[cache] 嘿
0.8,171,我想问下嗯嗯呀,perturb1,97,small_talk,small_talk,small_talk,False,0.5905,True,True,,,144.43,87.19,168,4,small_talk
0.8,172,清晨问候,para1,54,small_talk,small_talk,small_talk,False,0.6416,True,True,,,89.47,49.01,164,4,small_talk
0.8,173,说明为何需要进行Rerank,para1,25,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,1.0,True,True,,knowledge_retrieval,96.17,85.25,0,0,[cache] 说明为何需要进行Rerank
0.8,174,继续进行,para1,69,small_talk,small_talk,small_talk,False,0.7531,True,True,,,103.84,59.17,164,4,small_talk
0.8,175,什么是Transformer架构？,base,9,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.5361,True,True,,,154.52,85.27,166,5,knowledge_retrieval
0.8,176,帮我总结PDF内容,base,43,summarize,summarize,summarize,True,0.9433,True,True,,summarize,89.28,77.81,0,0,[cache] 请将PDF文件内容进行总结
0.8,177,这个技术方案是什么意思？,base,15,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9767,True,True,,knowledge_retrieval,90.35,78.51,0,0,[cache] 这个技术方案指的是什么？
0.8,178,将聊天记录归纳为要点,para2,42,summarize,small_talk,small_talk,False,0.6972,False,False,,,124.89,87.13,168,4,small_talk
0.8,179,掌握微调的基本原理,para2,80,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.927,True,True,,knowledge_retrieval,76.13,63.94,0,0,[cache] 了解了解微调的原理
0.8,180,什么是向量数据库？,base,0,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.8841,True,True,,knowledge_retrieval,71.99,60.53,0,0,[cache] what is a vector database?
0.8,181,请整理读书笔记的要点内容,para2,92,summarize,summarize,summarize,True,0.9914,True,True,,summarize,77.42,66.03,0,0,[cache] 请整理读书笔记的要点
0.8,182,继续,base,69,small_talk,small_talk,small_talk,True,0.8963,True,True,,small_talk,85.72,70.68,0,0,[cache] 继续进行
0.8,183,帮我写个摘要,base,37,summarize,summarize,summarize,True,0.9477,True,True,,summarize,97.63,83.38,0,0,[cache] 请为我撰写一个摘要
0.8,184,解释下为什么需要Rerank,base,25,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9672,True,True,,knowledge_retrieval,94.67,82.82,0,0,[cache] 说明为何需要进行Rerank
0.8,185,请帮我查找相关的论文。,para1,84,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,1.0,True,True,,knowledge_retrieval,96.87,85.38,0,0,[cache] 请帮我查找相关的论文。
0.8,186,请概括这段代码的功能,para2,87,summarize,summarize,summarize,True,0.9267,True,True,,summarize,72.96,61.15,0,0,[cache] 帮我概括这段代码的作用
0.8,187,请介绍Redis的持久化机制,para2,81,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9739,True,True,,knowledge_retrieval,94.43,82.43,0,0,[cache] 简要介绍Redis的持久化机制
0.8,188,SQL与NoSQL的区别,para2,82,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.7474,True,True,,,125.21,79.75,167,5,knowledge_retrieval
0.8,189,有意思,base,75,small_talk,small_talk,small_talk,False,0.6828,True,True,,,121.06,54.2,163,4,small_talk
0.8,190,聊聊吧,para2,70,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,75.03,61.35,0,0,[cache] 聊聊吧
0.8,191,Transformer架构是一种基于自注意力机制的深度学习模型架构。,para2,9,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.7729,True,True,,,139.77,78.24,175,5,knowledge_retrieval
0.8,192,hello there,para1,61,small_talk,small_talk,small_talk,True,0.8672,True,True,,small_talk,87.02,74.41,0,0,[cache] hello
0.8,193,那么，接下来呢？,para1,68,small_talk,small_talk,small_talk,False,0.7816,True,True,,,156.7,100.64,167,4,small_talk
0.8,194,你好，什么是向量数据库呢？,perturb2,0,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.8876,True,True,,knowledge_retrieval,94.33,81.63,0,0,[cache] what is a vector database?
0.8,195,用三句话概括,base,47,summarize,small_talk,small_talk,True,0.8004,False,False,A_继承后端错误,summarize,82.13,67.79,0,0,[cache] 简要概括
0.8,196,这个功能怎么使用？,para1,21,knowledge_retrieval,small_talk,small_talk,True,1.0,False,False,A_继承后端错误,knowledge_retrieval,90.44,77.34,0,0,[cache] 这个功能怎么使用？
0.8,197,嗯嗯,base,97,small_talk,small_talk,small_talk,False,0.748,True,True,,,93.24,55.44,164,4,small_talk
0.8,198,简要概括背景内容,para2,91,summarize,small_talk,summarize,True,0.8648,False,True,A_继承后端错误,summarize,72.94,60.55,0,0,[cache] 简要概括
0.8,199,在吗呢？,perturb2,67,small_talk,small_talk,small_talk,True,0.9063,True,True,,small_talk,78.41,66.17,0,0,[cache] 在吗
0.8,200,简要归纳会议主要议题,para1,32,summarize,summarize,summarize,True,0.8108,True,True,,summarize,103.68,91.14,0,0,[cache] 简要说明会议纪要
0.8,201,回顾本周的工作进展,para2,93,summarize,summarize,summarize,False,0.5672,True,True,,,128.82,76.0,166,4,summarize
0.8,202,SQL与NoSQL的区别,para1,82,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,1.0,True,True,,knowledge_retrieval,85.62,72.8,0,0,[cache] SQL与NoSQL的区别
0.8,203,你好，你好。,para2,50,small_talk,small_talk,small_talk,False,0.6805,True,True,,,121.79,82.94,166,4,small_talk
0.8,204,归纳一下这几个观点,base,36,summarize,summarize,summarize,False,0.7288,True,True,,,118.33,77.22,166,4,summarize
0.8,205,好的,base,58,small_talk,small_talk,small_talk,True,0.9023,True,True,,small_talk,86.63,73.44,0,0,[cache] 良好
0.8,206,麻烦问一下在吗,perturb1,67,small_talk,small_talk,small_talk,True,0.8114,True,True,,small_talk,84.26,71.64,0,0,[cache] 在吗
0.8,207,帮我整理一下读书笔记要点,base,92,summarize,summarize,summarize,True,0.9515,True,True,,summarize,129.44,114.02,0,0,[cache] 请整理读书笔记的要点
0.8,208,再会,para1,53,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,80.16,64.39,0,0,[cache] 再会
0.8,209,what is the difference between Redis and Memcached,base,13,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9882,True,True,,knowledge_retrieval,81.22,67.11,0,0,[cache] What is the difference between
0.8,210,什么是多模态模型,base,85,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9745,True,True,,knowledge_retrieval,75.46,62.61,0,0,[cache] 什么是多模态模型呀
0.8,211,什么是LoRA微调？,base,4,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9738,True,True,,knowledge_retrieval,69.06,56.53,0,0,[cache] 麻烦问一下什么是LoRA微调呢？
0.8,212,感谢你的帮助,para1,95,small_talk,small_talk,small_talk,True,0.9054,True,True,,small_talk,73.65,60.52,0,0,[cache] 感谢您给予的帮助
0.8,213,总结一下这周的进度,base,93,summarize,summarize,summarize,True,0.8706,True,True,,summarize,91.89,78.44,0,0,[cache] 回顾本周的工作进展
0.8,214,把聊天记录整理成要点,base,42,summarize,small_talk,small_talk,True,0.9725,False,False,A_继承后端错误,summarize,89.09,74.63,0,0,[cache] 将聊天记录归纳为要点
0.8,215,请将PDF文档内容进行总结,para1,43,summarize,summarize,summarize,True,0.979,True,True,,summarize,98.69,86.25,0,0,[cache] 请将PDF文件内容进行总结
0.8,216,什么是检索增强生成谢谢,perturb1,76,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9526,True,True,,knowledge_retrieval,87.09,73.96,0,0,[cache] 什么是检索增强生成
0.8,217,概述NLP的发展历程,para2,18,knowledge_retrieval,summarize,summarize,True,1.0,False,False,A_继承后端错误,knowledge_retrieval,99.18,86.21,0,0,[cache] 概述NLP的发展历程
0.8,218,请将这段对话进行总结。,para2,30,summarize,small_talk,small_talk,True,1.0,False,False,A_继承后端错误,summarize,77.74,65.22,0,0,[cache] 请将这段对话进行总结。
0.8,219,什么是余弦相似度,base,83,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9376,True,True,,knowledge_retrieval,78.67,63.41,0,0,[cache] 余弦相似度是什么？
0.8,220,真不错,base,74,small_talk,small_talk,small_talk,True,0.9139,True,True,,small_talk,81.18,62.8,0,0,[cache] 真不错，确实不错
0.8,221,概括这几个要点,para1,36,summarize,summarize,summarize,False,0.7885,True,True,,,118.91,77.46,165,4,summarize
0.8,222,这段内容信息量太大，需要进行压缩。,para2,49,summarize,small_talk,small_talk,True,0.9752,False,False,A_继承后端错误,summarize,83.61,70.28,0,0,[cache] 这段内容信息量太大，压缩一下
0.8,223,请问how are you呢？,perturb2,63,small_talk,small_talk,small_talk,False,0.617,True,True,,,147.74,87.77,168,4,small_talk
0.8,224,麻烦问一下什么是检索增强生成谢谢,perturb2,76,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.938,True,True,,knowledge_retrieval,75.15,61.57,0,0,[cache] 什么是检索增强生成
0.8,225,内容过于冗长，我无法花时间阅读，麻烦帮我简要概括一下。,para2,45,summarize,summarize,summarize,False,0.718,True,True,,,136.42,74.93,180,4,summarize
0.8,226,用三句话进行概括。,para2,47,summarize,small_talk,small_talk,False,0.6849,False,False,,,141.73,79.8,168,4,small_talk
0.8,227,请问how are you,perturb1,63,small_talk,small_talk,small_talk,True,0.9311,True,True,,small_talk,91.55,76.58,0,0,[cache] 请问how are you呢？
0.8,228,感谢你的帮助,para2,95,small_talk,small_talk,small_talk,True,0.9054,True,True,,small_talk,85.06,71.49,0,0,[cache] 感谢您给予的帮助
0.8,229,回顾本周的工作进展,para1,93,summarize,summarize,summarize,True,1.0,True,True,,summarize,79.44,65.97,0,0,[cache] 回顾本周的工作进展
0.8,230,我上一次读的那篇论文是讲什么内容的呢？,para1,22,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.833,True,True,,knowledge_retrieval,68.58,54.54,0,0,[cache] 我上次看的那篇文章在讲什么来着？
0.8,231,简述一下会议纪要,base,88,summarize,summarize,summarize,True,0.953,True,True,,summarize,103.74,87.47,0,0,[cache] 简要说明会议纪要
0.8,232,summarize the key points of this article,base,39,summarize,summarize,summarize,False,0.7023,True,True,,,118.36,56.21,171,4,summarize
0.8,233,清晨问候,para2,54,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,70.59,55.78,0,0,[cache] 清晨问候
0.8,234,ChromaDB和Milvus怎么选,base,78,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.6558,True,True,,,118.98,57.87,171,5,knowledge_retrieval
0.8,235,有趣且引人入胜,para1,75,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,109.05,92.95,0,0,[cache] 有趣且引人入胜
0.8,236,概括这篇文章的核心要点,para2,33,summarize,summarize,summarize,True,0.8451,True,True,,summarize,100.11,84.22,0,0,[cache] 概括这几个要点
0.8,237,将聊天记录归纳为要点,para1,42,summarize,small_talk,small_talk,True,1.0,False,False,A_继承后端错误,summarize,76.09,62.74,0,0,[cache] 将聊天记录归纳为要点
0.8,238,今天天气如何？,para2,55,small_talk,small_talk,small_talk,True,0.9121,True,True,,small_talk,89.01,75.69,0,0,[cache] 今天天气怎么样
0.8,239,SQL和NoSQL的区别,base,82,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9851,True,True,,knowledge_retrieval,77.71,64.67,0,0,[cache] SQL与NoSQL的区别
0.8,240,余弦相似度是什么？,para1,83,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,1.0,True,True,,knowledge_retrieval,105.67,92.87,0,0,[cache] 余弦相似度是什么？
0.8,241,你好，嗯嗯呢？,perturb2,97,small_talk,small_talk,small_talk,False,0.728,True,True,,,150.64,87.45,168,4,small_talk
0.8,242,真不错，很赞,para2,74,small_talk,small_talk,small_talk,True,0.9315,True,True,,small_talk,96.22,80.87,0,0,[cache] 真不错，确实不错
0.8,243,请提取关键要点,para1,48,summarize,small_talk,small_talk,True,0.8562,False,False,A_继承后端错误,summarize,81.12,66.06,0,0,[cache] 提取关键信息
0.8,244,掌握微调的基本原理,para1,80,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.927,True,True,,knowledge_retrieval,100.52,88.31,0,0,[cache] 了解了解微调的原理
0.8,245,请查证prompt中temperature参数的设置,para2,77,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9631,True,True,,knowledge_retrieval,81.25,68.18,0,0,[cache] 帮我查一下prompt里temperature参数
0.8,246,讲解一下NLP的发展历程,base,18,knowledge_retrieval,summarize,knowledge_retrieval,True,0.982,False,True,A_继承后端错误,knowledge_retrieval,92.11,75.78,0,0,[cache] 概述NLP的发展历程
0.8,247,Docker与Kubernetes的区别,para1,5,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9939,True,True,,knowledge_retrieval,89.74,74.75,0,0,[cache] Docker和Kubernetes的区别
0.8,248,我上一次读的那篇论文是讲什么内容的呢？,para2,22,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.833,True,True,,knowledge_retrieval,83.19,70.36,0,0,[cache] 我上次看的那篇文章在讲什么来着？
0.8,249,提炼一下重点,base,34,summarize,summarize,small_talk,True,0.8352,True,False,,summarize,66.35,48.94,0,0,[cache] 帮我提炼核心观点
0.8,250,what is the process?,para2,26,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,False,0.6902,True,True,,,116.87,72.24,167,5,knowledge_retrieval
0.8,251,那么，接下来呢？,para2,68,small_talk,small_talk,small_talk,True,1.0,True,True,,small_talk,107.08,92.79,0,0,[cache] 那么，接下来呢？
0.8,252,Redis和MySQL之间有什么不同？,para2,2,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9909,True,True,,knowledge_retrieval,102.33,89.04,0,0,[cache] Redis和MySQL有什么区别？
0.8,253,说说看,base,70,small_talk,small_talk,small_talk,False,0.6028,True,True,,,126.22,76.32,165,4,small_talk
0.8,254,大语言模型是什么？,para1,19,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.8741,True,True,,knowledge_retrieval,103.24,89.33,0,0,[cache] 大语言模型是指能够理解和生成人类语言的机器学习模型。
0.8,255,什么是Transformer模型？,para1,9,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.8686,True,True,,knowledge_retrieval,89.61,75.77,0,0,[cache] 什么是Transformer架构？
0.8,256,今天天气如何？,para1,55,small_talk,small_talk,small_talk,True,0.9121,True,True,,small_talk,70.83,57.33,0,0,[cache] 今天天气怎么样
0.8,257,请为我撰写一个摘要,para1,37,summarize,summarize,summarize,True,1.0,True,True,,summarize,112.76,97.56,0,0,[cache] 请为我撰写一个摘要
0.8,258,说了这么多，中心思想是什么？,base,46,summarize,small_talk,summarize,True,0.8706,False,True,A_继承后端错误,summarize,81.54,67.44,0,0,[cache] 中心思想是什么？
0.8,259,简短总结一下背景,base,91,summarize,small_talk,small_talk,False,0.6563,False,False,,,99.29,59.31,167,4,small_talk
0.8,260,ChromaDB和Milvus该如何选择,para2,78,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.998,True,True,,knowledge_retrieval,92.55,78.8,0,0,[cache] ChromaDB和Milvus怎么选
0.8,261,将这份报告精炼为一段简洁的文字,para2,89,summarize,summarize,summarize,True,0.9446,True,True,,summarize,76.57,62.79,0,0,[cache] 把这份报告浓缩成一段话
0.8,262,Could you condense this text?,para2,41,summarize,summarize,summarize,True,0.9533,True,True,,summarize,82.07,67.03,0,0,[cache] can you condense this text?
0.8,263,我想知道这个系统的架构是怎么设计的,base,29,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.8864,True,True,,knowledge_retrieval,74.99,60.47,0,0,[cache] 我想了解这个系统的架构是如何构建的。
0.8,264,How does authentication work in this system?,base,12,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9123,True,True,,knowledge_retrieval,83.97,67.85,0,0,[cache] How does the system implement 
0.8,265,内容过于冗长，我无法花时间阅读，麻烦帮忙简要概括一下。,para1,45,summarize,summarize,summarize,True,0.9958,True,True,,summarize,107.64,92.66,0,0,[cache] 内容过于冗长，我无法花时间阅读，麻烦帮我简要概括一下。
0.8,266,简明扼要地概述,para2,35,summarize,small_talk,small_talk,True,0.89,False,False,A_继承后端错误,summarize,96.68,81.55,0,0,[cache] 简要概括
0.8,267,请问hello,perturb1,60,small_talk,small_talk,,True,0.8008,True,False,,small_talk,100.93,84.15,0,0,[cache] hello谢谢
0.8,268,how are you,base,63,small_talk,small_talk,small_talk,True,0.8171,True,True,,small_talk,78.41,63.65,0,0,[cache] 请问how are you呢？
0.8,269,could you please clarify that concept for me?,para2,27,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.8417,True,True,,knowledge_retrieval,75.49,57.32,0,0,[cache] can you explain that concept t
0.8,270,thanks a lot,base,62,small_talk,small_talk,small_talk,False,0.6572,True,True,,,138.43,76.03,165,4,small_talk
0.8,271,请查证prompt中temperature参数的设置,para1,77,knowledge_retrieval,knowledge_retrieval,knowledge_retrieval,True,0.9631,True,True,,knowledge_retrieval,82.37,68.97,0,0,[cache] 帮我查一下prompt里temperature参数
0.8,272,用三句话进行概括。,para1,47,summarize,small_talk,small_talk,True,1.0,False,False,A_继承后端错误,summarize,101.94,87.28,0,0,[cache] 用三句话进行概括。
